COD_CARD	PRODUCT
0460501076100	yoghurt
0460501076100	coffee
0460501076292	pasta
0460501076704	coke
0460501076704	beer
0460501076704	milk
0460501076704	coffee
0460501076704	tomato souce
0460501077121	beer
0460501077121	pasta
0460501077268	yoghurt
0460501077268	yoghurt
0460501077268	milk
0460501077268	water
0460501077268	biscuits
0460501077336	pasta
0460501077336	pasta
0460501077336	pasta
0460501077336	pasta
0460501077336	pasta
0460501077602	milk
0460501077602	milk
0460501077602	tomato souce
0460501077602	tomato souce
0460501077602	pasta
0460501078531	milk
0460501078616	milk
0460501078630	oil
0460501078715	brioches
0460501078715	milk
0460501078722	pasta
0460501078722	beer
0460501078777	milk
0460501078777	milk
0460501078777	milk
0460501078777	coffee
0460501078777	pasta
0460501078777	pasta
0460501078777	pasta
0460501078777	tomato souce
0460501078777	water
0460501078777	oil
0460501078777	pasta
0460501078777	milk
0460501079033	biscuits
0460501079033	pasta
0460501079033	beer
0460501079033	beer
0460501079071	coffee
0460501079071	yoghurt
0460501079071	milk
0460501079071	pasta
0460501079071	pasta
0460501079071	biscuits
0460501079071	biscuits
0460501079071	brioches
0460501079071	biscuits
0460501079095	biscuits
0460501079248	tomato souce
0460501079248	pasta
0460501079248	brioches
0460501080091	water
0460501080367	mozzarella
0460501080367	biscuits
0460501080367	rice
0460501080367	milk
0460501080367	milk
0460501080367	tunny
0460501080367	coffee
0460501080367	pasta
0460501080367	pasta
0460501080367	pasta
0460501080596	pasta
0460501080824	biscuits
0460501080824	pasta
0460501080824	pasta
0460501080824	pasta
0460501080824	juices
0460501080954	milk
0460501080954	tunny
0460501081487	biscuits
0460501081975	water
0460501081982	milk
0460501082248	water
0460501082248	coffee
0460501082248	rice
0460501082248	frozen vegetables
0460501082248	pasta
0460501082248	pasta
0460501082248	pasta
0460501082248	pasta
0460501082248	pasta
0460501082248	biscuits
0460501082491	coke
0460501082491	frozen vegetables
0460501082491	milk
0460501082491	biscuits
0460501082491	beer
0460501082491	beer
0460501082682	water
0460501082781	pasta
0460501082781	milk
0460501082781	milk
0460501082781	tomato souce
0460501082781	pasta
0460501082781	pasta
0460501082781	pasta
0460501082781	pasta
0460501082781	pasta
0460501082781	pasta
0460501083078	milk
0460501083429	biscuits
0460501083429	frozen vegetables
0460501083429	biscuits
0460501083429	oil
0460501083429	oil
0460501083436	water
0460501083436	frozen vegetables
0460501083436	beer
0460501083436	milk
0460501083436	frozen vegetables
0460501083436	water
0460501083436	oil
0460501083436	biscuits
0460501084051	water
0460501084068	biscuits
0460501084068	milk
0460501084594	brioches
0460501084594	brioches
0460501084808	rice
0460501084808	pasta
0460501084808	pasta
0460501084808	pasta
0460501084839	milk
0460501084839	pasta
0460501084839	pasta
0460501084839	pasta
0460501084839	pasta
0460501084839	pasta
0460501084839	rice
0460501084839	brioches
0460501085027	milk
0460501085027	oil
0460501085027	brioches
0460501085027	brioches
0460501085133	milk
0460501085294	milk
0460501085294	pasta
0460501085294	pasta
0460501085294	pasta
0460501085294	pasta
0460501085324	pasta
0460501085324	coke
0460501085324	rice
0460501085324	rice
0460501085355	water
0460501085355	beer
0460501085386	water
0460501085386	tunny
0460501085386	milk
0460501085386	pasta
0460501085386	pasta
0460501085386	pasta
0460501085553	milk
0460501085652	frozen vegetables
0460501085652	brioches
0460501085652	frozen vegetables
0460501085652	pasta
0460501085706	frozen vegetables
0460501085706	pasta
0460501085898	milk
0460501085898	milk
0460501085898	milk
0460501085959	biscuits
0460501085959	pasta
0460501086048	yoghurt
0460501086048	milk
0460501086048	pasta
0460501086048	tomato souce
0460501086192	pasta
0460501086192	pasta
0460501086369	biscuits
0460501086925	milk
0460501086925	pasta
0460501086925	pasta
0460501086925	pasta
0460501087236	frozen vegetables
0460501087397	biscuits
0460501087397	brioches
0460501087588	biscuits
0460501087656	mozzarella
0460501087656	milk
0460501087656	pasta
0460501087656	pasta
0460501087656	brioches
0460501088080	milk
0460501088080	milk
0460501088080	pasta
0460501088080	pasta
0460501088080	pasta
0460501088417	rice
0460501088417	frozen vegetables
0460501088417	tomato souce
0460501088806	yoghurt
0460501088806	crackers
0460501088943	water
0460501088943	pasta
0460501089049	yoghurt
0460501089049	yoghurt
0460501089049	milk
0460501089049	brioches
0460501089094	tomato souce
0460501089094	rice
0460501089094	pasta
0460501089438	yoghurt
0460501089643	pasta
0460501089674	milk
0460501089674	brioches
0460501089711	milk
0460501089711	biscuits
0460501089995	coke
0460501089995	tomato souce
0460501089995	milk
0460501089995	milk
0460501089995	brioches
0460501089995	biscuits
0460501089995	pasta
0460501090076	rice
0460501090120	frozen vegetables
0460501090120	juices
0460501090588	yoghurt
0460501090588	milk
0460501090588	biscuits
0460501090588	brioches
0460501090588	coffee
0460501090588	biscuits
0460501090724	biscuits
0460501090755	water
0460501090755	coke
0460501090755	water
0460501090793	brioches
0460501090793	biscuits
0460501090793	water
0460501090793	frozen vegetables
0460501090793	milk
0460501090793	tunny
0460501090793	pasta
0460501090793	pasta
0460501090793	tomato souce
0460501090823	milk
0460501090823	milk
0460501091349	milk
0460501091349	milk
0460501091813	pasta
0460501091813	frozen vegetables
0460501091813	rice
0460501091998	pasta
0460501091998	biscuits
0460501091998	brioches
0460501092131	frozen vegetables
0460501092131	rice
0460501092155	milk
0460501092155	juices
0460501092155	brioches
0460501092155	milk
0460501092155	biscuits
0460501092155	pasta
0460501092155	pasta
0460501092155	pasta
0460501092179	water
0460501092179	coke
0460501092179	pasta
0460501092179	water
0460501092216	milk
0460501092216	rice
0460501092216	biscuits
0460501092216	beer
0460501092254	water
0460501092254	pasta
0460501092292	water
0460501092292	beer
0460501092612	water
0460501092612	brioches
0460501092612	beer
0460501092681	water
0460501092681	brioches
0460501092681	tomato souce
0460501092681	brioches
0460501092681	water
0460501093039	water
0460501093039	tomato souce
0460501093039	milk
0460501093176	pasta
0460501093176	pasta
0460501093176	biscuits
0460501093176	tunny
0460501093176	rice
0460501093176	brioches
0460501093176	juices
0460501093299	coke
0460501093459	tomato souce
0460501093459	tomato souce
0460501093459	pasta
0460501093459	pasta
0460501093459	oil
0460501093510	water
0460501093510	coke
0460501093510	tunny
0460501093510	frozen vegetables
0460501093510	tomato souce
0460501093510	brioches
0460501093510	brioches
0460501093978	coke
0460501093978	water
0460501094203	milk
0460501094203	pasta
0460501094203	brioches
0460501094203	coffee
0460501094203	pasta
0460501094203	rice
0460501094203	water
0460501094340	brioches
0460501094388	water
0460501094388	coke
0460501094388	pasta
0460501094388	biscuits
0460501094388	brioches
0460501094388	juices
0460501094753	rice
0460501094753	pasta
0460501094753	pasta
0460501094753	pasta
0460501094753	pasta
0460501095064	water
0460501095576	frozen vegetables
0460501095576	brioches
0460501095576	pasta
0460501095576	pasta
0460501095576	pasta
0460501095668	milk
0460501095668	milk
0460501095828	milk
0460501095828	milk
0460501095828	coffee
0460501096092	milk
0460501096276	tunny
0460501096344	brioches
0460501096344	brioches
0460501096344	pasta
0460501096351	brioches
0460501096351	water
0460501096566	water
0460501096610	water
0460501096610	water
0460501096658	ice cream
0460501096658	milk
0460501096658	pasta
0460501096672	milk
0460501096672	pasta
0460501096672	juices
0460501096894	tomato souce
0460501096894	water
0460501096894	oil
0460501096894	pasta
0460501096894	pasta
0460501096986	milk
0460501096986	coke
0460501096986	coke
0460501096986	pasta
0460501096986	pasta
0460501096986	pasta
0460501097051	rice
0460501097105	yoghurt
0460501097105	pasta
0460501097105	pasta
0460501097105	biscuits
0460501097136	tunny
0460501097136	milk
0460501097136	tomato souce
0460501097136	pasta
0460501097136	pasta
0460501097242	biscuits
0460501097242	pasta
0460501097242	oil
0460501097242	biscuits
0460501097259	milk
0460501097259	yoghurt
0460501097334	pasta
0460501097334	tomato souce
0460501097334	milk
0460501097389	coffee
0460501097389	juices
0460501097419	milk
0460501097419	pasta
0460501097419	juices
0460501097419	juices
0460501097419	pasta
0460501097587	pasta
0460501097587	rice
0460501097655	rice
0460501097679	beer
0460501097747	coffee
0460501098188	yoghurt
0460501098188	yoghurt
0460501098188	yoghurt
0460501098188	pasta
0460501098188	pasta
0460501098188	pasta
0460501098225	yoghurt
0460501098225	yoghurt
0460501098348	milk
0460501098348	milk
0460501098348	water
0460501098348	crackers
0460501098584	milk
0460501098584	milk
0460501098621	tomato souce
0460501098621	pasta
0460501098621	pasta
0460501098621	pasta
0460501098621	pasta
0460501098744	milk
0460501098744	milk
0460501098744	ice cream
0460501098744	coffee
0460501098744	beer
0460501098744	biscuits
0460501098829	tomato souce
0460501099659	coke
0460501099659	brioches
0460501099659	water
0460501099659	beer
0460501099659	brioches
0460501099659	biscuits
0460501099659	water
0460501099659	juices
0460501099659	juices
0460501099659	biscuits
0460501099673	coffee
0460501099673	pasta
0460501099710	milk
0460501099864	tomato souce
0460501099864	milk
0460501099864	milk
0460501099864	pasta
0460501099864	water
0460501101444	coffee
0460501101444	tomato souce
0460501101444	pasta
0460501101444	pasta
0460501101598	juices
0460501102618	milk
0460501102618	tomato souce
0460501102618	pasta
0460501102618	pasta
0460501102618	pasta
0460501102618	pasta
0460501102618	biscuits
0460501102649	milk
0460501102731	coke
0460501102731	brioches
0460501102731	beer
0460501103035	water
0460501103035	milk
0460501103035	tunny
0460501103035	oil
0460501103035	pasta
0460501103035	pasta
0460501103035	pasta
0460501103042	coke
0460501103042	milk
0460501103042	frozen vegetables
0460501103042	beer
0460501103042	pasta
0460501103042	biscuits
0460501103042	beer
0460501103394	biscuits
0460501103394	pasta
0460501103394	pasta
0460501103394	pasta
0460501103684	milk
0460501103844	juices
0460501103844	beer
0460501103844	brioches
0460501103868	milk
0460501103868	pasta
0460501103868	pasta
0460501103875	tunny
0460501103875	pasta
0460501103875	pasta
0460501103875	pasta
0460501103875	pasta
0460501103875	pasta
0460501103875	pasta
0460501103875	pasta
0460501103875	beer
0460505012838	yoghurt
0460505012838	pasta
0460505012838	frozen vegetables
0460505012838	pasta
0460505012838	rice
0460505012838	biscuits
0460505012838	pasta
0460508000078	frozen vegetables
0460508002072	tomato souce
0460508002102	frozen vegetables
0460508002102	milk
0460508002102	tomato souce
0460508002102	beer
0460508002621	milk
0460508003895	water
0460508003895	coke
0460508003895	biscuits
0460508003895	milk
0460508005899	milk
0460508005899	coffee
0460508005899	water
0460508005899	water
0460508006100	tunny
0460508006100	brioches
0460508006100	brioches
0460508006445	milk
0460508006827	yoghurt
0460508006827	yoghurt
0460508006827	brioches
0460508007138	frozen vegetables
0460508007138	tunny
0460508007138	yoghurt
0460508007138	yoghurt
0460508007138	frozen vegetables
0460508007138	pasta
0460508007138	pasta
0460508007138	pasta
0460508007138	juices
0460508007138	pasta
0460508007138	pasta
0460508007923	mozzarella
0460508008166	milk
0460508008609	yoghurt
0460508008609	crackers
0460508016611	juices
0460508016611	juices
0460508016611	frozen vegetables
0460508016611	beer
0460508016697	pasta
0460508016697	pasta
0460508016697	pasta
0460512020956	yoghurt
0460514010344	biscuits
0460514010344	brioches
0460514010344	juices
0460514013871	biscuits
0460514013871	pasta
0460514013871	pasta
0460514013871	pasta
0460514015776	tomato souce
0460514015776	milk
0460514015776	coffee
0460514015776	pasta
0460514015776	pasta
0460514015776	pasta
0460514015776	tomato souce
0460514015776	biscuits
0460514015776	pasta
0460514015776	pasta
0460514016612	milk
0460514016612	brioches
0460514016612	tunny
0460514016612	water
0460514016612	pasta
0460514016612	pasta
0460516002477	biscuits
0460516002477	milk
0460516002477	milk
0460516002477	frozen vegetables
0460516002477	juices
0460516002477	juices
0460516002477	coffee
0460516002477	tomato souce
0460516002477	water
0460516002477	beer
0460516004303	yoghurt
0460516004303	rice
0460516004303	milk
0460516004303	milk
0460516004303	frozen vegetables
0460516004303	pasta
0460516004303	water
0460516004303	juices
0460516004303	biscuits
0460516005744	yoghurt
0460516005744	milk
0460516007991	pasta
0460516007991	water
0460516007991	water
0460516008516	biscuits
0460516009711	yoghurt
0460516009711	yoghurt
0460516009711	yoghurt
0460516009711	milk
0460516009711	pasta
0460516009711	brioches
0460516016085	tomato souce
0460516028071	water
0460516028071	pasta
0460516028071	frozen vegetables
0460516030814	biscuits
0460516030814	biscuits
0460516030814	water
0460516030814	beer
0460516033389	rice
0460516034140	tunny
0460516034140	pasta
0460516034140	brioches
0460520004085	pasta
0460522013788	frozen vegetables
0460522013788	pasta
0460522013788	pasta
0460522013788	yoghurt
0460522013788	beer
0460525016021	frozen vegetables
0460525016021	biscuits
0460525016021	coke
0460525016021	water
0460525016021	brioches
0460525016021	pasta
0460525016021	pasta
0460525016021	pasta
0460526000241	milk
0460526000241	pasta
0460526000241	beer
0460526000241	beer
0460526000531	milk
0460526000531	milk
0460526000562	frozen fish
0460526000562	milk
0460526001736	yoghurt
0460526001736	tomato souce
0460526001736	milk
0460526001736	frozen fish
0460526001736	pasta
0460526001804	yoghurt
0460526001804	milk
0460526001804	tunny
0460526001866	tunny
0460526001866	pasta
0460526001866	beer
0460526001941	milk
0460526001941	rice
0460526001941	tinned meat
0460526001941	tunny
0460526001941	yoghurt
0460526001941	beer
0460526002283	frozen vegetables
0460526002283	yoghurt
0460526002283	yoghurt
0460526002283	milk
0460526002283	milk
0460526002283	pasta
0460526003358	frozen vegetables
0460526003358	tomato souce
0460526003426	biscuits
0460526003426	yoghurt
0460526003426	water
0460526003501	milk
0460526003648	water
0460526003648	coke
0460526003648	coke
0460526003648	milk
0460526003648	milk
0460526003648	pasta
0460526003648	pasta
0460526003648	pasta
0460526003648	pasta
0460526005123	milk
0460526005123	milk
0460526005123	pasta
0460526005123	coke
0460526005123	tomato souce
0460526005796	water
0460526005796	water
0460526005796	frozen vegetables
0460526005796	biscuits
0460526005796	pasta
0460526005796	pasta
0460526005796	milk
0460526005796	beer
0460526006441	coke
0460526006502	mozzarella
0460526006502	frozen vegetables
0460526006502	tomato souce
0460526006502	milk
0460526006502	frozen fish
0460526006502	pasta
0460526006502	pasta
0460526006502	pasta
0460526007318	coke
0460526007318	brioches
0460526007318	frozen vegetables
0460526007318	pasta
0460526007318	pasta
0460526007318	biscuits
0460526007608	pasta
0460526007981	water
0460526007981	milk
0460526008698	tomato souce
0460526008698	rice
0460526008698	biscuits
0460526008698	pasta
0460526008698	biscuits
0460526008773	yoghurt
0460526008773	milk
0460526008773	water
0460526008827	milk
0460526008865	milk
0460526008865	pasta
